Gmt time,Open,High,Low,Close,Volume
01.07.2022 00:46:00.000,1.21529,1.21549,1.21529,1.21548,41279998.7793
01.07.2022 00:47:00.000,1.21547,1.21560,1.21546,1.21559,18370000.8392
01.07.2022 00:48:00.000,1.21560,1.21583,1.21558,1.21579,32560001.3733
01.07.2022 00:49:00.000,1.21578,1.21578,1.21557,1.21557,16020000.4578
01.07.2022 00:50:00.000,1.21555,1.21555,1.21536,1.21541,105239997.8638
01.07.2022 00:51:00.000,1.21544,1.21554,1.21540,1.21554,92489997.8638
01.07.2022 00:52:00.000,1.21553,1.21563,1.21546,1.21547,80339996.3379
01.07.2022 00:53:00.000,1.21547,1.21572,1.21547,1.21569,44130001.0681
01.07.2022 00:54:00.000,1.21568,1.21580,1.21555,1.21580,131070007.3242
01.07.2022 00:55:00.000,1.21590,1.21599,1.21574,1.21596,43459999.0845
01.07.2022 00:56:00.000,1.21596,1.21599,1.21577,1.21577,30049999.2371
01.07.2022 00:57:00.000,1.21577,1.21577,1.21552,1.21552,81419998.1689
01.07.2022 00:58:00.000,1.21553,1.21559,1.21547,1.21557,41500000
01.07.2022 00:59:00.000,1.21558,1.21558,1.21532,1.21535,67650001.5259
01.07.2022 01:00:00.000,1.21536,1.21563,1.21535,1.21560,113949996.9482
01.07.2022 01:01:00.000,1.21557,1.21557,1.21521,1.21524,155050003.0518
01.07.2022 01:02:00.000,1.21523,1.21530,1.21504,1.21516,131240005.4932
01.07.2022 01:03:00.000,1.21516,1.21518,1.21503,1.21506,147399993.8965
01.07.2022 01:04:00.000,1.21507,1.21529,1.21502,1.21524,83220001.2207
01.07.2022 01:05:00.000,1.21524,1.21529,1.21518,1.21528,90239997.8638
01.07.2022 01:06:00.000,1.21527,1.21539,1.21522,1.21537,111660003.6621
01.07.2022 01:07:00.000,1.21537,1.21559,1.21533,1.21558,66900001.5259
01.07.2022 01:08:00.000,1.21559,1.21566,1.21546,1.21550,46099998.4741
01.07.2022 01:09:00.000,1.21550,1.21552,1.21531,1.21536,31579999.9237
01.07.2022 01:10:00.000,1.21537,1.21561,1.21532,1.21557,42659999.8474
01.07.2022 01:11:00.000,1.21552,1.21557,1.21547,1.21553,24670000.0763
01.07.2022 01:12:00.000,1.21555,1.21557,1.21537,1.21546,48729999.5422
01.07.2022 01:13:00.000,1.21546,1.21555,1.21530,1.21547,37889999.3896
01.07.2022 01:14:00.000,1.21549,1.21550,1.21539,1.21539,24389999.3896
01.07.2022 01:15:00.000,1.21540,1.21550,1.21537,1.21545,21670000.0763
01.07.2022 01:16:00.000,1.21546,1.21566,1.21537,1.21559,25600000.3815
01.07.2022 01:17:00.000,1.21559,1.21559,1.21544,1.21552,21079999.9237
01.07.2022 01:18:00.000,1.21552,1.21568,1.21549,1.21558,41819999.6948
01.07.2022 01:19:00.000,1.21560,1.21560,1.21546,1.21557,25350000.3815
01.07.2022 01:20:00.000,1.21559,1.21563,1.21550,1.21556,16149999.6185
01.07.2022 01:21:00.000,1.21557,1.21560,1.21550,1.21556,17190000.5341
01.07.2022 01:22:00.000,1.21557,1.21558,1.21550,1.21551,15359999.6567
01.07.2022 01:23:00.000,1.21551,1.21556,1.21545,1.21546,18700000.7629
01.07.2022 01:24:00.000,1.21545,1.21551,1.21539,1.21540,16649999.6185
01.07.2022 01:25:00.000,1.21541,1.21548,1.21537,1.21538,36049999.2371
01.07.2022 01:26:00.000,1.21539,1.21549,1.21536,1.21536,40139999.3896
01.07.2022 01:27:00.000,1.21537,1.21540,1.21526,1.21528,93709999.0845
01.07.2022 01:28:00.000,1.21526,1.21537,1.21515,1.21520,134440002.4414
01.07.2022 01:29:00.000,1.21520,1.21520,1.21494,1.21501,89489997.8638
01.07.2022 01:30:00.000,1.21502,1.21502,1.21488,1.21488,165770004.2725
01.07.2022 01:31:00.000,1.21488,1.21497,1.21466,1.21466,124360000.6104
01.07.2022 01:32:00.000,1.21469,1.21508,1.21469,1.21508,79400001.5259
01.07.2022 01:33:00.000,1.21508,1.21526,1.21507,1.21517,121510002.1362
01.07.2022 01:34:00.000,1.21518,1.21526,1.21506,1.21506,44770000.4578
01.07.2022 01:35:00.000,1.21507,1.21507,1.21478,1.21487,37169998.1689
01.07.2022 01:36:00.000,1.21486,1.21499,1.21483,1.21483,47680000.3052
01.07.2022 01:37:00.000,1.21482,1.21497,1.21475,1.21489,50490001.6785
01.07.2022 01:38:00.000,1.21489,1.21518,1.21489,1.21516,86639999.3896
01.07.2022 01:39:00.000,1.21516,1.21519,1.21505,1.21515,73779998.7793
01.07.2022 01:40:00.000,1.21516,1.21516,1.21490,1.21499,105449996.9482
01.07.2022 01:41:00.000,1.21498,1.21501,1.21490,1.21499,177490005.4932
01.07.2022 01:42:00.000,1.21501,1.21501,1.21479,1.21481,106360000.6104
01.07.2022 01:43:00.000,1.21477,1.21477,1.21447,1.21447,37270000.4578
01.07.2022 01:44:00.000,1.21449,1.21488,1.21449,1.21481,22739999.7711
01.07.2022 01:45:00.000,1.21484,1.21531,1.21484,1.21528,48869998.9319
01.07.2022 01:46:00.000,1.21527,1.21529,1.21502,1.21502,30870000.8392
01.07.2022 01:47:00.000,1.21500,1.21528,1.21496,1.21526,14489999.7711
01.07.2022 01:48:00.000,1.21525,1.21540,1.21521,1.21532,57709999.0845
01.07.2022 01:49:00.000,1.21531,1.21536,1.21519,1.21519,31059999.4659
01.07.2022 01:50:00.000,1.21516,1.21520,1.21478,1.21478,82089996.3379
01.07.2022 01:51:00.000,1.21478,1.21497,1.21475,1.21487,49849998.4741
01.07.2022 01:52:00.000,1.21488,1.21517,1.21478,1.21517,30989999.7711
01.07.2022 01:53:00.000,1.21516,1.21519,1.21503,1.21507,8880000.1144
01.07.2022 01:54:00.000,1.21506,1.21512,1.21493,1.21494,12060000.4196
01.07.2022 01:55:00.000,1.21493,1.21498,1.21488,1.21493,5880000.1144
01.07.2022 01:56:00.000,1.21493,1.21497,1.21470,1.21470,13710000.0381
01.07.2022 01:57:00.000,1.21471,1.21489,1.21469,1.21476,41060001.3733
01.07.2022 01:58:00.000,1.21475,1.21484,1.21470,1.21477,32900001.5259
01.07.2022 01:59:00.000,1.21479,1.21496,1.21472,1.21479,30200000.7629
01.07.2022 02:00:00.000,1.21478,1.21480,1.21458,1.21479,21899999.6185
01.07.2022 02:01:00.000,1.21479,1.21501,1.21477,1.21491,54279998.7793
01.07.2022 02:02:00.000,1.21491,1.21505,1.21488,1.21492,18629999.1608
01.07.2022 02:03:00.000,1.21491,1.21500,1.21484,1.21496,23379999.1608
01.07.2022 02:04:00.000,1.21497,1.21508,1.21496,1.21506,12029999.733
01.07.2022 02:05:00.000,1.21505,1.21508,1.21489,1.21491,13180000.3052
01.07.2022 02:06:00.000,1.21491,1.21504,1.21490,1.21501,36029998.7793
01.07.2022 02:07:00.000,1.21502,1.21513,1.21500,1.21506,24149999.6185
01.07.2022 02:08:00.000,1.21508,1.21508,1.21495,1.21495,6059999.9428
01.07.2022 02:09:00.000,1.21496,1.21501,1.21493,1.21497,4800000.1907
01.07.2022 02:10:00.000,1.21498,1.21512,1.21498,1.21501,12909999.8474
01.07.2022 02:11:00.000,1.21506,1.21527,1.21506,1.21525,10960000.0381
01.07.2022 02:12:00.000,1.21526,1.21528,1.21517,1.21520,32889999.3896
01.07.2022 02:13:00.000,1.21521,1.21537,1.21517,1.21517,45290000.9155
01.07.2022 02:14:00.000,1.21517,1.21517,1.21498,1.21503,29159999.8474
01.07.2022 02:15:00.000,1.21506,1.21518,1.21504,1.21517,30270000.4578
01.07.2022 02:16:00.000,1.21517,1.21518,1.21498,1.21498,44060001.3733
01.07.2022 02:17:00.000,1.21498,1.21504,1.21496,1.21497,20340000.1526
01.07.2022 02:18:00.000,1.21502,1.21507,1.21502,1.21504,45689998.6267
01.07.2022 02:19:00.000,1.21503,1.21508,1.21496,1.21498,11170000.0763
01.07.2022 02:20:00.000,1.21499,1.21499,1.21487,1.21488,5039999.9619
01.07.2022 02:21:00.000,1.21488,1.21489,1.21477,1.21479,5869999.8856
01.07.2022 02:22:00.000,1.21479,1.21485,1.21477,1.21477,20760000.2289
01.07.2022 02:23:00.000,1.21477,1.21498,1.21471,1.21486,61090000.1526
01.07.2022 02:24:00.000,1.21483,1.21499,1.21478,1.21499,78779998.7793
01.07.2022 02:25:00.000,1.21498,1.21499,1.21490,1.21492,33270000.4578
01.07.2022 02:26:00.000,1.21491,1.21496,1.21477,1.21483,45090000.1526
01.07.2022 02:27:00.000,1.21480,1.21500,1.21466,1.21477,85690002.4414
01.07.2022 02:28:00.000,1.21477,1.21477,1.21456,1.21459,36990001.6785
01.07.2022 02:29:00.000,1.21457,1.21479,1.21451,1.21476,26790000.9155
01.07.2022 02:30:00.000,1.21477,1.21479,1.21465,1.21466,57720001.2207
01.07.2022 02:31:00.000,1.21469,1.21470,1.21437,1.21439,81040000.9155
01.07.2022 02:32:00.000,1.21437,1.21438,1.21417,1.21427,106510002.1362
01.07.2022 02:33:00.000,1.21428,1.21436,1.21426,1.21427,56040000.9155
01.07.2022 02:34:00.000,1.21428,1.21435,1.21423,1.21429,42889999.3896
01.07.2022 02:35:00.000,1.21435,1.21448,1.21430,1.21431,15670000.0763
01.07.2022 02:36:00.000,1.21432,1.21444,1.21418,1.21422,131910003.6621
01.07.2022 02:37:00.000,1.21422,1.21437,1.21415,1.21434,136110000.6104
01.07.2022 02:38:00.000,1.21434,1.21438,1.21426,1.21430,102470001.2207
01.07.2022 02:39:00.000,1.21428,1.21435,1.21424,1.21427,51389999.3896
01.07.2022 02:40:00.000,1.21427,1.21434,1.21415,1.21427,101730003.3569
01.07.2022 02:41:00.000,1.21433,1.21444,1.21417,1.21441,145580001.8311
01.07.2022 02:42:00.000,1.21441,1.21443,1.21425,1.21426,66669998.1689
01.07.2022 02:43:00.000,1.21426,1.21429,1.21408,1.21418,42580001.8311
01.07.2022 02:44:00.000,1.21418,1.21431,1.21418,1.21428,36569999.6948
01.07.2022 02:45:00.000,1.21426,1.21432,1.21416,1.21429,27500000
01.07.2022 02:46:00.000,1.21436,1.21437,1.21423,1.21437,62189998.6267
01.07.2022 02:47:00.000,1.21439,1.21450,1.21433,1.21445,45080001.8311
01.07.2022 02:48:00.000,1.21443,1.21455,1.21439,1.21444,36299999.2371
01.07.2022 02:49:00.000,1.21444,1.21459,1.21440,1.21449,37349998.4741
01.07.2022 02:50:00.000,1.21449,1.21449,1.21429,1.21434,69529998.7793
01.07.2022 02:51:00.000,1.21434,1.21435,1.21406,1.21421,70769996.6431
01.07.2022 02:52:00.000,1.21423,1.21434,1.21421,1.21427,31639999.3896
01.07.2022 02:53:00.000,1.21426,1.21438,1.21424,1.21434,12550000.1907
01.07.2022 02:54:00.000,1.21432,1.21433,1.21422,1.21426,15739999.7711
01.07.2022 02:55:00.000,1.21425,1.21425,1.21398,1.21407,42220001.2207
01.07.2022 02:56:00.000,1.21406,1.21406,1.21395,1.21395,120819999.6948
01.07.2022 02:57:00.000,1.21396,1.21421,1.21392,1.21419,92629997.2534
01.07.2022 02:58:00.000,1.21420,1.21422,1.21417,1.21420,71099998.4741
01.07.2022 02:59:00.000,1.21420,1.21439,1.21415,1.21437,79190002.4414
01.07.2022 03:00:00.000,1.21434,1.21444,1.21428,1.21430,86650001.5259
01.07.2022 03:01:00.000,1.21430,1.21430,1.21415,1.21417,108120002.7466
01.07.2022 03:02:00.000,1.21417,1.21432,1.21412,1.21428,64360000.6104
01.07.2022 03:03:00.000,1.21431,1.21432,1.21402,1.21403,75680000.3052
01.07.2022 03:04:00.000,1.21404,1.21416,1.21403,1.21411,32400001.5259
01.07.2022 03:05:00.000,1.21410,1.21420,1.21407,1.21416,29610000.6104
01.07.2022 03:06:00.000,1.21415,1.21428,1.21413,1.21416,48069999.6948
01.07.2022 03:07:00.000,1.21418,1.21421,1.21398,1.21399,87089996.3379
01.07.2022 03:08:00.000,1.21398,1.21399,1.21377,1.21386,124540000.9155
01.07.2022 03:09:00.000,1.21388,1.21401,1.21388,1.21397,66809997.5586
01.07.2022 03:10:00.000,1.21393,1.21397,1.21385,1.21386,54840000.1526
01.07.2022 03:11:00.000,1.21388,1.21388,1.21345,1.21349,92680000.3052
01.07.2022 03:12:00.000,1.21347,1.21349,1.21328,1.21329,45180000.3052
01.07.2022 03:13:00.000,1.21327,1.21333,1.21314,1.21329,46209999.0845
01.07.2022 03:14:00.000,1.21329,1.21345,1.21326,1.21342,76419998.1689
01.07.2022 03:15:00.000,1.21341,1.21366,1.21337,1.21356,64279998.7793
01.07.2022 03:16:00.000,1.21358,1.21359,1.21346,1.21350,43229999.5422
01.07.2022 03:17:00.000,1.21352,1.21353,1.21342,1.21352,52669998.1689
01.07.2022 03:18:00.000,1.21349,1.21364,1.21344,1.21363,56330001.8311
01.07.2022 03:19:00.000,1.21361,1.21378,1.21350,1.21357,181570007.3242
01.07.2022 03:20:00.000,1.21359,1.21417,1.21351,1.21392,161460006.7139
01.07.2022 03:21:00.000,1.21396,1.21400,1.21385,1.21386,81309997.5586
01.07.2022 03:22:00.000,1.21386,1.21395,1.21367,1.21369,58459999.0845
01.07.2022 03:23:00.000,1.21367,1.21387,1.21367,1.21377,42270000.4578
01.07.2022 03:24:00.000,1.21377,1.21381,1.21366,1.21369,69309997.5586
01.07.2022 03:25:00.000,1.21371,1.21377,1.21357,1.21361,71580001.8311
01.07.2022 03:26:00.000,1.21362,1.21369,1.21316,1.21322,79069999.6948
01.07.2022 03:27:00.000,1.21319,1.21320,1.21297,1.21299,53509998.3215
01.07.2022 03:28:00.000,1.21299,1.21318,1.21289,1.21314,58349998.4741
01.07.2022 03:29:00.000,1.21313,1.21344,1.21313,1.21321,45099998.4741
01.07.2022 03:30:00.000,1.21321,1.21327,1.21299,1.21303,35849998.4741
01.07.2022 03:31:00.000,1.21300,1.21307,1.21291,1.21298,45759998.3215
01.07.2022 03:32:00.000,1.21298,1.21298,1.21277,1.21283,32939998.6267
01.07.2022 03:33:00.000,1.21282,1.21288,1.21272,1.21286,45869998.9319
01.07.2022 03:34:00.000,1.21287,1.21307,1.21287,1.21298,67750000
01.07.2022 03:35:00.000,1.21298,1.21329,1.21295,1.21317,69389999.3896
01.07.2022 03:36:00.000,1.21317,1.21318,1.21297,1.21300,82400001.5259
01.07.2022 03:37:00.000,1.21303,1.21304,1.21279,1.21279,79180000.3052
01.07.2022 03:38:00.000,1.21277,1.21293,1.21267,1.21278,29690000.5341
01.07.2022 03:39:00.000,1.21279,1.21280,1.21266,1.21268,73220001.2207
01.07.2022 03:40:00.000,1.21272,1.21276,1.21257,1.21268,90209999.0845
01.07.2022 03:41:00.000,1.21269,1.21276,1.21256,1.21268,46970001.2207
01.07.2022 03:42:00.000,1.21267,1.21270,1.21259,1.21267,48639999.3896
01.07.2022 03:43:00.000,1.21270,1.21274,1.21250,1.21255,88089996.3379
01.07.2022 03:44:00.000,1.21255,1.21267,1.21250,1.21257,66470001.2207
01.07.2022 03:45:00.000,1.21257,1.21257,1.21212,1.21232,183110000.6104
01.07.2022 03:46:00.000,1.21231,1.21251,1.21211,1.21220,102500000
01.07.2022 03:47:00.000,1.21220,1.21224,1.21208,1.21217,77629997.2534
01.07.2022 03:48:00.000,1.21221,1.21228,1.21211,1.21220,30780000.6866
01.07.2022 03:49:00.000,1.21220,1.21225,1.21206,1.21207,54750000
01.07.2022 03:50:00.000,1.21207,1.21209,1.21182,1.21185,130710006.7139
01.07.2022 03:51:00.000,1.21186,1.21189,1.21169,1.21188,160690002.4414
01.07.2022 03:52:00.000,1.21187,1.21208,1.21187,1.21195,70589996.3379
01.07.2022 03:53:00.000,1.21195,1.21209,1.21195,1.21208,101050003.0518
01.07.2022 03:54:00.000,1.21208,1.21217,1.21201,1.21215,68190002.4414
01.07.2022 03:55:00.000,1.21215,1.21236,1.21209,1.21234,65160003.6621
01.07.2022 03:56:00.000,1.21235,1.21240,1.21228,1.21228,69430000.3052
01.07.2022 03:57:00.000,1.21229,1.21241,1.21225,1.21239,77000000
01.07.2022 03:58:00.000,1.21238,1.21239,1.21227,1.21233,59459999.0845
01.07.2022 03:59:00.000,1.21231,1.21239,1.21230,1.21230,58020000.4578
01.07.2022 04:00:00.000,1.21229,1.21234,1.21218,1.21230,43119998.9319
01.07.2022 04:01:00.000,1.21229,1.21248,1.21228,1.21247,62740001.6785
01.07.2022 04:02:00.000,1.21247,1.21248,1.21226,1.21232,40130001.0681
01.07.2022 04:03:00.000,1.21234,1.21240,1.21224,1.21226,57069999.6948
01.07.2022 04:04:00.000,1.21225,1.21239,1.21216,1.21235,135339996.3379
01.07.2022 04:05:00.000,1.21234,1.21238,1.21227,1.21229,120089996.3379
01.07.2022 04:06:00.000,1.21231,1.21250,1.21229,1.21246,111769996.6431
01.07.2022 04:07:00.000,1.21246,1.21250,1.21232,1.21240,81379997.2534
01.07.2022 04:08:00.000,1.21240,1.21248,1.21227,1.21230,74730003.3569
01.07.2022 04:09:00.000,1.21231,1.21232,1.21203,1.21204,52060001.3733
01.07.2022 04:10:00.000,1.21203,1.21209,1.21199,1.21202,100660003.6621
01.07.2022 04:11:00.000,1.21203,1.21218,1.21184,1.21187,137360000.6104
01.07.2022 04:12:00.000,1.21188,1.21201,1.21183,1.21192,101440002.4414
01.07.2022 04:13:00.000,1.21193,1.21199,1.21160,1.21161,134419998.1689
01.07.2022 04:14:00.000,1.21164,1.21176,1.21144,1.21151,140529998.7793
01.07.2022 04:15:00.000,1.21149,1.21169,1.21149,1.21169,89629997.2534
01.07.2022 04:16:00.000,1.21168,1.21185,1.21161,1.21161,69930000.3052
01.07.2022 04:17:00.000,1.21163,1.21168,1.21150,1.21160,110309997.5586
01.07.2022 04:18:00.000,1.21159,1.21168,1.21138,1.21148,138880004.8828
01.07.2022 04:19:00.000,1.21146,1.21161,1.21123,1.21161,107339996.3379
01.07.2022 04:20:00.000,1.21162,1.21170,1.21156,1.21161,83480003.3569
01.07.2022 04:21:00.000,1.21162,1.21162,1.21134,1.21136,40430000.3052
01.07.2022 04:22:00.000,1.21136,1.21163,1.21127,1.21160,63529998.7793
01.07.2022 04:23:00.000,1.21162,1.21166,1.21142,1.21149,43080001.8311
01.07.2022 04:24:00.000,1.21148,1.21150,1.21136,1.21137,21750000
01.07.2022 04:25:00.000,1.21138,1.21143,1.21131,1.21136,42419998.1689
01.07.2022 04:26:00.000,1.21135,1.21149,1.21123,1.21125,104730003.3569
01.07.2022 04:27:00.000,1.21125,1.21143,1.21123,1.21142,53919998.1689
01.07.2022 04:28:00.000,1.21141,1.21155,1.21134,1.21137,49270000.4578
01.07.2022 04:29:00.000,1.21138,1.21138,1.21117,1.21128,84360000.6104
01.07.2022 04:30:00.000,1.21128,1.21141,1.21110,1.21141,63610000.6104
01.07.2022 04:31:00.000,1.21141,1.21150,1.21132,1.21150,54240001.6785
01.07.2022 04:32:00.000,1.21152,1.21160,1.21141,1.21149,82330001.8311
01.07.2022 04:33:00.000,1.21149,1.21186,1.21148,1.21180,99419998.1689
01.07.2022 04:34:00.000,1.21180,1.21185,1.21159,1.21169,99449996.9482
01.07.2022 04:35:00.000,1.21168,1.21180,1.21159,1.21178,80230003.3569
01.07.2022 04:36:00.000,1.21179,1.21186,1.21169,1.21180,60750000
01.07.2022 04:37:00.000,1.21181,1.21191,1.21178,1.21189,42200000.7629
01.07.2022 04:38:00.000,1.21189,1.21191,1.21162,1.21171,52419998.1689
01.07.2022 04:39:00.000,1.21172,1.21173,1.21165,1.21167,41150001.5259
01.07.2022 04:40:00.000,1.21166,1.21176,1.21146,1.21165,46790000.9155
01.07.2022 04:41:00.000,1.21164,1.21183,1.21159,1.21183,45610000.6104
01.07.2022 04:42:00.000,1.21183,1.21189,1.21166,1.21170,74019996.6431
01.07.2022 04:43:00.000,1.21172,1.21190,1.21160,1.21187,89599998.4741
01.07.2022 04:44:00.000,1.21187,1.21200,1.21176,1.21196,98709999.0845
01.07.2022 04:45:00.000,1.21196,1.21220,1.21190,1.21220,78120002.7466
01.07.2022 04:46:00.000,1.21219,1.21223,1.21211,1.21212,114300003.0518
01.07.2022 04:47:00.000,1.21211,1.21241,1.21211,1.21241,149850006.1035
01.07.2022 04:48:00.000,1.21242,1.21245,1.21220,1.21241,145059997.5586
01.07.2022 04:49:00.000,1.21239,1.21249,1.21235,1.21242,79470001.2207
01.07.2022 04:50:00.000,1.21242,1.21248,1.21233,1.21241,49000000
01.07.2022 04:51:00.000,1.21240,1.21244,1.21229,1.21244,108089996.3379
01.07.2022 04:52:00.000,1.21242,1.21247,1.21229,1.21244,128110000.6104
01.07.2022 04:53:00.000,1.21243,1.21260,1.21243,1.21259,104400001.5259
01.07.2022 04:54:00.000,1.21259,1.21259,1.21244,1.21247,60299999.2371
01.07.2022 04:55:00.000,1.21245,1.21250,1.21243,1.21246,86980003.3569
01.07.2022 04:56:00.000,1.21246,1.21248,1.21207,1.21224,89400001.5259
01.07.2022 04:57:00.000,1.21225,1.21228,1.21212,1.21223,104639999.3896
01.07.2022 04:58:00.000,1.21223,1.21223,1.21174,1.21188,135929992.6758
01.07.2022 04:59:00.000,1.21189,1.21198,1.21187,1.21189,84500000
01.07.2022 05:00:00.000,1.21189,1.21198,1.21177,1.21177,152179992.6758
01.07.2022 05:01:00.000,1.21180,1.21201,1.21178,1.21199,111290000.9155
01.07.2022 05:02:00.000,1.21200,1.21200,1.21180,1.21187,44919998.1689
01.07.2022 05:03:00.000,1.21188,1.21210,1.21181,1.21196,75169998.1689
01.07.2022 05:04:00.000,1.21196,1.21208,1.21191,1.21201,74580001.8311
01.07.2022 05:05:00.000,1.21202,1.21202,1.21172,1.21189,119339996.3379
01.07.2022 05:06:00.000,1.21188,1.21198,1.21188,1.21192,79250000
01.07.2022 05:07:00.000,1.21193,1.21207,1.21190,1.21202,78610000.6104
01.07.2022 05:08:00.000,1.21205,1.21221,1.21200,1.21220,82639999.3896
01.07.2022 05:09:00.000,1.21220,1.21228,1.21209,1.21225,78739997.8638
01.07.2022 05:10:00.000,1.21226,1.21227,1.21209,1.21212,92290000.9155
01.07.2022 05:11:00.000,1.21212,1.21230,1.21212,1.21218,63180000.3052
01.07.2022 05:12:00.000,1.21220,1.21232,1.21220,1.21231,95040000.9155
01.07.2022 05:13:00.000,1.21229,1.21234,1.21225,1.21231,80639999.3896
01.07.2022 05:14:00.000,1.21231,1.21235,1.21222,1.21228,74580001.8311
01.07.2022 05:15:00.000,1.21229,1.21242,1.21216,1.21217,111139999.3896
01.07.2022 05:16:00.000,1.21215,1.21215,1.21199,1.21211,99730003.3569
01.07.2022 05:17:00.000,1.21210,1.21212,1.21193,1.21194,52810001.3733
01.07.2022 05:18:00.000,1.21192,1.21218,1.21192,1.21213,73389999.3896
01.07.2022 05:19:00.000,1.21213,1.21233,1.21210,1.21225,57990001.6785
01.07.2022 05:20:00.000,1.21225,1.21226,1.21210,1.21219,52099998.4741
01.07.2022 05:21:00.000,1.21219,1.21222,1.21211,1.21213,49180000.3052
01.07.2022 05:22:00.000,1.21215,1.21231,1.21211,1.21231,74190002.4414
01.07.2022 05:23:00.000,1.21231,1.21237,1.21230,1.21234,21229999.5422
01.07.2022 05:24:00.000,1.21232,1.21241,1.21232,1.21239,81849998.4741
01.07.2022 05:25:00.000,1.21239,1.21244,1.21226,1.21242,73180000.3052
01.07.2022 05:26:00.000,1.21242,1.21256,1.21242,1.21253,129410003.6621
01.07.2022 05:27:00.000,1.21254,1.21254,1.21249,1.21252,60080001.8311
01.07.2022 05:28:00.000,1.21253,1.21254,1.21231,1.21254,46069999.6948
01.07.2022 05:29:00.000,1.21253,1.21279,1.21253,1.21279,47299999.2371
01.07.2022 05:30:00.000,1.21280,1.21292,1.21258,1.21260,128179992.6758
01.07.2022 05:31:00.000,1.21262,1.21265,1.21259,1.21263,66959999.0845
01.07.2022 05:32:00.000,1.21262,1.21284,1.21260,1.21284,122260002.1362
