Gmt time,Open,High,Low,Close,Volume
2022-01-07 00:00:00,1.04785,1.04785,1.04744,1.047485,127700000.76295
2022-01-07 00:01:00,1.0474800000000002,1.047495,1.04732,1.04738,69679998.39784999
2022-01-07 00:02:00,1.04739,1.04764,1.0473400000000002,1.04754,107664997.10085
2022-01-07 00:03:00,1.047545,1.047625,1.04743,1.04749,54964999.1989
2022-01-07 00:04:00,1.04748,1.047625,1.0473949999999999,1.047625,64525001.5259
2022-01-07 00:05:00,1.047615,1.0477750000000001,1.04757,1.04757,45489999.7711
2022-01-07 00:06:00,1.0475949999999998,1.04761,1.04731,1.0474,66360000.61035
2022-01-07 00:07:00,1.047415,1.047495,1.04738,1.04738,65720001.220699996
2022-01-07 00:08:00,1.047385,1.04741,1.0472549999999998,1.047285,69489999.7711
2022-01-07 00:09:00,1.04728,1.047285,1.04712,1.047165,87449998.8556
2022-01-07 00:10:00,1.04717,1.047245,1.0471300000000001,1.04714,43465000.152600005
2022-01-07 00:11:00,1.047135,1.047145,1.047075,1.04709,16035000.32425
2022-01-07 00:12:00,1.0471149999999998,1.047175,1.04706,1.04707,54469999.31335
2022-01-07 00:13:00,1.047075,1.0471499999999998,1.04705,1.04707,52594999.31335
2022-01-07 00:14:00,1.047075,1.04712,1.0469849999999998,1.04699,50829998.01635
2022-01-07 00:15:00,1.047015,1.047175,1.04701,1.0471249999999999,55055000.30515
2022-01-07 00:16:00,1.04711,1.047345,1.04708,1.047345,39750000.0
2022-01-07 00:17:00,1.047335,1.047355,1.047045,1.047045,72934999.46595
2022-01-07 00:18:00,1.04703,1.0471949999999999,1.04703,1.0471499999999998,58399998.66485
2022-01-07 00:19:00,1.047155,1.047205,1.047115,1.0471650000000001,32014999.866499998
2022-01-07 00:20:00,1.0471949999999999,1.04731,1.0471650000000001,1.04719,39309999.46595
2022-01-07 00:21:00,1.047185,1.0472100000000002,1.0471300000000001,1.047175,23274999.61855
2022-01-07 00:22:00,1.0472100000000002,1.0472450000000002,1.04715,1.0472350000000001,30524999.618550003
2022-01-07 00:23:00,1.04726,1.0473400000000002,1.04725,1.0473249999999998,34129999.6376
2022-01-07 00:24:00,1.04733,1.04744,1.047265,1.047355,63800001.14445
2022-01-07 00:25:00,1.047345,1.0473599999999998,1.0471949999999999,1.04721,78755000.1144
2022-01-07 00:26:00,1.047205,1.047245,1.0471300000000001,1.0471599999999999,42394998.5504
2022-01-07 00:27:00,1.047155,1.047205,1.047145,1.0472000000000001,55684999.46595
2022-01-07 00:28:00,1.047205,1.04731,1.0472000000000001,1.04724,54639997.4823
2022-01-07 00:29:00,1.0472350000000001,1.0473,1.0471650000000001,1.04725,29110000.610349998
2022-01-07 00:30:00,1.047255,1.047365,1.0472199999999998,1.04724,137929996.4905
2022-01-07 00:31:00,1.04726,1.04736,1.04726,1.04736,99500000.0
