Gmt time,gmttime,High,Low,Close,Volume
2022-01-07 01:55:00,0.68849,0.688485,0.688375,0.688385,114084999.08445
2022-01-07 01:56:00,0.68845,0.6884399999999999,0.68824,0.68824,181979999.54225
2022-01-07 01:57:00,0.6883,0.6883699999999999,0.6881999999999999,0.688205,168690002.4414
2022-01-07 01:58:00,0.68827,0.68832,0.688205,0.6882999999999999,124815002.44139999
2022-01-07 01:59:00,0.68836,0.688415,0.68824,0.68833,160854995.72755
2022-01-07 02:00:00,0.68839,0.68832,0.68805,0.688215,210279991.14990002
2022-01-07 02:01:00,0.68827,0.68846,0.688195,0.6883900000000001,195139999.38965
2022-01-07 02:02:00,0.68848,0.68848,0.68832,0.68841,250255004.88279998
2022-01-07 02:03:00,0.68846,0.688515,0.6883,0.68842,183314994.81199998
2022-01-07 02:04:00,0.68848,0.6885300000000001,0.688365,0.688525,228679992.6758
2022-01-07 02:05:00,0.68858,0.68867,0.68848,0.6885699999999999,172920005.79835
2022-01-07 02:06:00,0.68863,0.68868,0.68855,0.6886399999999999,145309997.5586
2022-01-07 02:07:00,0.68869,0.688755,0.68862,0.688755,139385002.1362
2022-01-07 02:08:00,0.68882,0.688785,0.68867,0.68867,115465003.9673
2022-01-07 02:09:00,0.68874,0.6887000000000001,0.6885600000000001,0.6885699999999999,74895000.4578
2022-01-07 02:10:00,0.68863,0.6887700000000001,0.6885699999999999,0.6887300000000001,108800003.05180001
2022-01-07 02:11:00,0.6888,0.68891,0.688735,0.6888700000000001,106435001.3733
2022-01-07 02:12:00,0.68894,0.6889149999999999,0.68883,0.688885,111479999.54225
2022-01-07 02:13:00,0.68898,0.6890400000000001,0.688835,0.688855,182819999.69480002
2022-01-07 02:14:00,0.68891,0.68886,0.6886950000000001,0.6887300000000001,138790000.91555
2022-01-07 02:15:00,0.68879,0.6887650000000001,0.68867,0.688755,112364997.86375001
2022-01-07 02:16:00,0.68882,0.68875,0.6885699999999999,0.6885749999999999,110930000.3052
2022-01-07 02:17:00,0.68863,0.688615,0.68852,0.688605,90349998.4741
2022-01-07 02:18:00,0.68866,0.688665,0.68858,0.68864,77735000.61035
2022-01-07 02:19:00,0.68872,0.6887399999999999,0.68863,0.6887049999999999,159800003.05175
2022-01-07 02:20:00,0.68875,0.68869,0.68858,0.6886099999999999,149584995.26975
2022-01-07 02:21:00,0.68869,0.68867,0.68835,0.6883999999999999,141659999.8474
2022-01-07 02:22:00,0.68847,0.68845,0.688355,0.68838,119600002.2888
2022-01-07 02:23:00,0.68844,0.688375,0.6881550000000001,0.688165,194630004.88279998
2022-01-07 02:24:00,0.68824,0.6882550000000001,0.688125,0.6882550000000001,80645000.45775
2022-01-07 02:25:00,0.68832,0.688315,0.68818,0.6882,98639999.38965
2022-01-07 02:26:00,0.68826,0.688225,0.6880649999999999,0.688185,175795005.79835
2022-01-07 02:27:00,0.68825,0.68826,0.6880649999999999,0.68811,197004997.25344998
2022-01-07 02:28:00,0.68815,0.6880900000000001,0.687895,0.68797,191489997.86374998
2022-01-07 02:29:00,0.68803,0.688075,0.68791,0.68807,133250000.0
2022-01-07 02:30:00,0.6881,0.68818,0.688035,0.68804,204810005.18800002
2022-01-07 02:31:00,0.68811,0.688055,0.687515,0.6876500000000001,276875000.0
2022-01-07 02:32:00,0.6877,0.68765,0.68719,0.6872,205705001.83104998
2022-01-07 02:33:00,0.68727,0.68737,0.687215,0.68735,153524993.89644998
2022-01-07 02:34:00,0.6874,0.687345,0.6871700000000001,0.6873,122565002.44139999
2022-01-07 02:35:00,0.68736,0.68746,0.6873,0.68736,233370002.74659997
2022-01-07 02:36:00,0.68742,0.68746,0.68729,0.687445,294154998.7793
2022-01-07 02:37:00,0.6875,0.6876199999999999,0.6874100000000001,0.68753,223314994.812
2022-01-07 02:38:00,0.68759,0.687615,0.6875,0.68753,202610000.61035
2022-01-07 02:39:00,0.68757,0.68756,0.687435,0.68744,130529994.9646
2022-01-07 02:40:00,0.6875,0.68754,0.6873400000000001,0.687435,168675003.05175
2022-01-07 02:41:00,0.6875,0.687655,0.687405,0.68757,169284996.0327
2022-01-07 02:42:00,0.6876,0.6876450000000001,0.687485,0.6874899999999999,135220001.2207
2022-01-07 02:43:00,0.68756,0.687565,0.6873750000000001,0.6875199999999999,227750000.0
2022-01-07 02:44:00,0.68759,0.68766,0.6874899999999999,0.687655,133985000.61035001
2022-01-07 02:45:00,0.68769,0.68773,0.687495,0.68772,250119995.11720002
2022-01-07 02:46:00,0.68779,0.687835,0.687695,0.687835,195224994.65945
2022-01-07 02:47:00,0.68791,0.688025,0.68777,0.68794,132564998.62670001
2022-01-07 02:48:00,0.68799,0.6879649999999999,0.687785,0.68784,202080001.8311
2022-01-07 02:49:00,0.68792,0.68787,0.687555,0.687585,157419998.16895
2022-01-07 02:50:00,0.68764,0.687585,0.68743,0.6874549999999999,192214996.33784997
2022-01-07 02:51:00,0.68751,0.687465,0.68716,0.6871849999999999,193014999.38965
2022-01-07 02:52:00,0.68726,0.6873750000000001,0.6871849999999999,0.68733,210779998.77929997
2022-01-07 02:53:00,0.68739,0.687465,0.687265,0.68746,241700004.5776
2022-01-07 02:54:00,0.68751,0.687515,0.687325,0.68743,167889999.38965
2022-01-07 02:55:00,0.68743,0.68738,0.687085,0.68719,144555000.30519998
2022-01-07 02:56:00,0.68725,0.68729,0.6871499999999999,0.6871499999999999,139374996.1853
2022-01-07 02:57:00,0.68718,0.6875549999999999,0.68711,0.6875199999999999,230215003.9673
2022-01-07 02:58:00,0.6876,0.687635,0.6874750000000001,0.68761,160204998.01635
2022-01-07 02:59:00,0.68768,0.68772,0.68747,0.6876800000000001,155760002.1362
2022-01-07 03:00:00,0.68777,0.687745,0.6875249999999999,0.687605,200569999.69485003
2022-01-07 03:01:00,0.68766,0.68767,0.6874899999999999,0.68753,191720001.2207
2022-01-07 03:02:00,0.6876,0.687575,0.68739,0.6875100000000001,116994998.93185
2022-01-07 03:03:00,0.68758,0.68754,0.6871849999999999,0.68719,183150001.5259
2022-01-07 03:04:00,0.68725,0.687315,0.68716,0.68716,127710002.89915
2022-01-07 03:05:00,0.6872,0.68729,0.68711,0.68726,106150001.5259
2022-01-07 03:06:00,0.68733,0.68727,0.687115,0.6871400000000001,138044998.16895
2022-01-07 03:07:00,0.68721,0.687155,0.6868449999999999,0.686885,193025001.5259
2022-01-07 03:08:00,0.68696,0.686895,0.686715,0.6868099999999999,273650009.15525
2022-01-07 03:09:00,0.68686,0.6869099999999999,0.686645,0.68668,198144996.64305001
2022-01-07 03:10:00,0.68673,0.686735,0.686555,0.68662,147785003.66210002
2022-01-07 03:11:00,0.68669,0.68667,0.68605,0.6860900000000001,246325004.5776
2022-01-07 03:12:00,0.68615,0.686095,0.6857899999999999,0.685835,248279998.77929997
2022-01-07 03:13:00,0.68587,0.685905,0.685595,0.68585,271380004.8828
2022-01-07 03:14:00,0.68592,0.686025,0.685775,0.685955,186914997.10085
2022-01-07 03:15:00,0.68599,0.6861299999999999,0.685935,0.6859599999999999,192985000.61035
2022-01-07 03:16:00,0.68603,0.686095,0.68586,0.68596,149214996.3379
2022-01-07 03:17:00,0.68602,0.686015,0.68589,0.68598,124830001.8311
2022-01-07 03:18:00,0.68603,0.686065,0.6859299999999999,0.68606,156790000.9155
2022-01-07 03:19:00,0.6861,0.68622,0.685575,0.6856249999999999,355449996.94825
2022-01-07 03:20:00,0.68565,0.686065,0.685515,0.68584,303970001.2207
2022-01-07 03:21:00,0.68588,0.685995,0.6858150000000001,0.6859500000000001,235694999.69485003
2022-01-07 03:22:00,0.68604,0.686115,0.685715,0.6857249999999999,234604995.72755
2022-01-07 03:23:00,0.68579,0.6858599999999999,0.68559,0.6856249999999999,218645004.27245
2022-01-07 03:24:00,0.6857,0.6856899999999999,0.68538,0.685495,231000000.0
2022-01-07 03:25:00,0.68555,0.68553,0.6851849999999999,0.685245,270805000.30515
2022-01-07 03:26:00,0.6853,0.685335,0.684545,0.684635,303759994.50685
2022-01-07 03:27:00,0.68469,0.6846399999999999,0.6841349999999999,0.6841550000000001,308750000.0
2022-01-07 03:28:00,0.68421,0.6845,0.68405,0.68439,263930000.30515
2022-01-07 03:29:00,0.68442,0.68451,0.684365,0.6844699999999999,279504997.25345004
2022-01-07 03:30:00,0.68454,0.684475,0.68415,0.684375,325574996.94825
2022-01-07 03:31:00,0.68439,0.6845,0.684245,0.68442,336565002.4414
2022-01-07 03:32:00,0.68448,0.684495,0.6841550000000001,0.6844250000000001,251069999.69485003
2022-01-07 03:33:00,0.68448,0.6845300000000001,0.68438,0.68442,161599998.47415
2022-01-07 03:34:00,0.68449,0.684635,0.6844300000000001,0.68452,221059997.5586
2022-01-07 03:35:00,0.68456,0.6847399999999999,0.6844399999999999,0.6845600000000001,251114997.8638
2022-01-07 03:36:00,0.68461,0.68465,0.68448,0.6845749999999999,195430000.30515
2022-01-07 03:37:00,0.68464,0.68462,0.684365,0.684385,157645004.2725
2022-01-07 03:38:00,0.68443,0.6844600000000001,0.684285,0.68434,166559997.55855
2022-01-07 03:39:00,0.68441,0.684685,0.68432,0.684525,185085006.7139
2022-01-07 03:40:00,0.68458,0.684555,0.6842900000000001,0.68441,294755004.8828
2022-01-07 03:41:00,0.68445,0.68452,0.6842900000000001,0.684365,366934997.5586
2022-01-07 03:42:00,0.68439,0.684455,0.684275,0.6843950000000001,274519996.6431
2022-01-07 03:43:00,0.68446,0.6844699999999999,0.684215,0.6842999999999999,269099998.47415
2022-01-07 03:44:00,0.68437,0.684345,0.68418,0.68418,301494995.1172
2022-01-07 03:45:00,0.68421,0.684165,0.683425,0.6836,405345001.2207
2022-01-07 03:46:00,0.68366,0.6837200000000001,0.682785,0.683045,447834991.45505
2022-01-07 03:47:00,0.68312,0.68331,0.682885,0.68327,340940002.4414
2022-01-07 03:48:00,0.68333,0.6835,0.683215,0.683345,308409996.03275
2022-01-07 03:49:00,0.68342,0.6834100000000001,0.682955,0.68298,328360008.23975
2022-01-07 03:50:00,0.68304,0.68303,0.68258,0.6825950000000001,386369987.4878
2022-01-07 03:51:00,0.68267,0.68284,0.682415,0.6828000000000001,396505004.88285
2022-01-07 03:52:00,0.68284,0.6832199999999999,0.682785,0.683175,340180007.93455
2022-01-07 03:53:00,0.68324,0.683365,0.683175,0.68323,276955001.83105
2022-01-07 03:54:00,0.68329,0.6833899999999999,0.683195,0.6833549999999999,236605003.35695
2022-01-07 03:55:00,0.68342,0.6834549999999999,0.6832750000000001,0.6833899999999999,142714996.3379
2022-01-07 03:56:00,0.68344,0.6834800000000001,0.68328,0.68329,148735004.42505
2022-01-07 03:57:00,0.68332,0.683345,0.6832199999999999,0.683295,151234996.79565
2022-01-07 03:58:00,0.68336,0.6833750000000001,0.683275,0.683325,171924995.42235
2022-01-07 03:59:00,0.68338,0.6833800000000001,0.68319,0.68319,147760002.1362
2022-01-07 04:00:00,0.68327,0.68323,0.6829700000000001,0.683115,233849998.4741
2022-01-07 04:01:00,0.68318,0.68344,0.683115,0.683435,148359996.79565
2022-01-07 04:02:00,0.6835,0.6835249999999999,0.683365,0.6833750000000001,202370002.7466
2022-01-07 04:03:00,0.68343,0.683415,0.6831849999999999,0.683195,179485000.61035
2022-01-07 04:04:00,0.68326,0.6836199999999999,0.68314,0.683595,265735000.61035
2022-01-07 04:05:00,0.68368,0.683615,0.683245,0.683245,188509994.50685
2022-01-07 04:06:00,0.6833,0.68345,0.683195,0.6833899999999999,356989997.86375
2022-01-07 04:07:00,0.68344,0.6834450000000001,0.683195,0.683315,226035003.66210002
2022-01-07 04:08:00,0.68338,0.6834800000000001,0.68329,0.683385,214814994.81204998
2022-01-07 04:09:00,0.68344,0.6834100000000001,0.68318,0.683255,309250000.0
2022-01-07 04:10:00,0.68331,0.68343,0.683215,0.683395,208540000.9155
2022-01-07 04:11:00,0.68345,0.683495,0.6832100000000001,0.683225,174324996.9482
2022-01-07 04:12:00,0.68329,0.68327,0.6831050000000001,0.6832100000000001,176899993.89644998
2022-01-07 04:13:00,0.68325,0.68329,0.68284,0.68284,246860008.23975003
2022-01-07 04:14:00,0.68292,0.68295,0.6824699999999999,0.682625,296730003.35695
2022-01-07 04:15:00,0.68269,0.682855,0.6826000000000001,0.6828000000000001,123520004.27245
2022-01-07 04:16:00,0.68287,0.6829400000000001,0.6824600000000001,0.682555,235625000.0
2022-01-07 04:17:00,0.68261,0.682605,0.682375,0.68242,205550003.0518
2022-01-07 04:18:00,0.68247,0.682445,0.68231,0.68241,180069999.69485
2022-01-07 04:19:00,0.68247,0.6826000000000001,0.6822250000000001,0.6825749999999999,249885002.13625002
2022-01-07 04:20:00,0.68266,0.68275,0.682485,0.6827099999999999,308104995.72755
2022-01-07 04:21:00,0.6828,0.6827399999999999,0.6825049999999999,0.6825699999999999,273854995.72754997
2022-01-07 04:22:00,0.68263,0.6826650000000001,0.68238,0.6825950000000001,327964996.3379
2022-01-07 04:23:00,0.68265,0.682615,0.6823049999999999,0.68245,253315002.4414
2022-01-07 04:24:00,0.68249,0.682445,0.6821699999999999,0.6821699999999999,290894996.6431
2022-01-07 04:25:00,0.6822,0.682195,0.68194,0.681945,284134994.50685
2022-01-07 04:26:00,0.682,0.682095,0.681825,0.681835,253114997.86375
2022-01-07 04:27:00,0.68192,0.681915,0.6816450000000001,0.68175,228319999.69480002
2022-01-07 04:28:00,0.68184,0.68215,0.68179,0.6818150000000001,201755004.88279998
2022-01-07 04:29:00,0.68188,0.681835,0.6812849999999999,0.681465,251470001.2207
2022-01-07 04:30:00,0.6815,0.6818,0.68137,0.681775,378079994.20165
2022-01-07 04:31:00,0.68181,0.6818200000000001,0.681655,0.68175,272559997.5586
2022-01-07 04:32:00,0.6818,0.6820999999999999,0.68175,0.68196,307840003.96725
2022-01-07 04:33:00,0.68201,0.682315,0.68196,0.68223,184034999.8474
2022-01-07 04:34:00,0.68231,0.68232,0.682175,0.68226,289475006.1035
2022-01-07 04:35:00,0.6823,0.68226,0.682125,0.682245,93110000.61035
2022-01-07 04:36:00,0.68231,0.68231,0.6820900000000001,0.68215,180084999.08445
2022-01-07 04:37:00,0.68221,0.6821999999999999,0.682035,0.682175,113019996.64305
2022-01-07 04:38:00,0.68223,0.68225,0.6818850000000001,0.6820299999999999,197510005.95090002
2022-01-07 04:39:00,0.68208,0.6821349999999999,0.6819850000000001,0.68206,119450000.76295
2022-01-07 04:40:00,0.68213,0.682065,0.6818,0.681945,263180000.30515
2022-01-07 04:41:00,0.682,0.681995,0.6817949999999999,0.6819900000000001,208224998.47415
2022-01-07 04:42:00,0.68205,0.68222,0.6819850000000001,0.68215,215444999.69480002
2022-01-07 04:43:00,0.68221,0.6825,0.681945,0.6824399999999999,223294998.16895
2022-01-07 04:44:00,0.68251,0.682455,0.682275,0.68237,310994995.1172
2022-01-07 04:45:00,0.68243,0.682495,0.6823300000000001,0.68249,308450004.57765
2022-01-07 04:46:00,0.68253,0.6825399999999999,0.682385,0.682385,156495002.74655002
2022-01-07 04:47:00,0.68243,0.682565,0.682345,0.68254,146095001.2207
2022-01-07 04:48:00,0.6826,0.682545,0.682445,0.682515,90099998.47415
2022-01-07 04:49:00,0.68257,0.6826099999999999,0.6824300000000001,0.68259,91655002.59400001
2022-01-07 04:50:00,0.68263,0.6826000000000001,0.68244,0.682485,85594997.406
2022-01-07 04:51:00,0.68253,0.68248,0.6823600000000001,0.68239,148734996.79565
2022-01-07 04:52:00,0.68244,0.6824,0.68224,0.68239,110109996.79565
2022-01-07 04:53:00,0.68247,0.682555,0.6824,0.6825399999999999,107019996.64304999
2022-01-07 04:54:00,0.6826,0.682545,0.682245,0.6822900000000001,138640003.20435
2022-01-07 04:55:00,0.68234,0.68241,0.68224,0.68234,138064994.812
2022-01-07 04:56:00,0.68242,0.68235,0.682125,0.68234,215765007.01905
2022-01-07 04:57:00,0.68238,0.6824300000000001,0.68221,0.682375,283449996.94825
2022-01-07 04:58:00,0.68242,0.6823600000000001,0.682195,0.68224,185204994.20165
2022-01-07 04:59:00,0.68231,0.68235,0.682235,0.68225,207895004.2725
2022-01-07 05:00:00,0.68229,0.682285,0.6818200000000001,0.6818500000000001,238209999.0845
2022-01-07 05:01:00,0.6819,0.68218,0.68184,0.68211,188449996.9482
2022-01-07 05:02:00,0.68216,0.682145,0.682005,0.68211,117764999.38965002
2022-01-07 05:03:00,0.68218,0.6821200000000001,0.68189,0.681945,204199996.9482
2022-01-07 05:04:00,0.682,0.682035,0.6818649999999999,0.6819,309420005.79835
2022-01-07 05:05:00,0.68196,0.681915,0.68167,0.68178,199055000.30519998
2022-01-07 05:06:00,0.68184,0.68204,0.68178,0.6819500000000001,186735000.61035
2022-01-07 05:07:00,0.682,0.6821349999999999,0.6818599999999999,0.68199,230875000.0
2022-01-07 05:08:00,0.68205,0.68223,0.681915,0.68222,190295005.79835
2022-01-07 05:09:00,0.68228,0.68222,0.681975,0.68206,181154998.77929997
2022-01-07 05:10:00,0.68211,0.68208,0.68188,0.681935,107950000.76295
2022-01-07 05:11:00,0.68202,0.682215,0.681955,0.682125,127610000.61035001
2022-01-07 05:12:00,0.68219,0.682485,0.682125,0.68246,196650001.52585
2022-01-07 05:13:00,0.68252,0.68253,0.68237,0.682435,188949996.9482
2022-01-07 05:14:00,0.68248,0.68245,0.682375,0.6823999999999999,112810001.3733
2022-01-07 05:15:00,0.68246,0.68251,0.6821550000000001,0.682205,237689994.812
2022-01-07 05:16:00,0.68219,0.68214,0.68187,0.6819,255589996.3379
2022-01-07 05:17:00,0.68197,0.6819200000000001,0.681665,0.681775,164065002.4414
2022-01-07 05:18:00,0.68183,0.681875,0.6816899999999999,0.681845,145840000.1526
2022-01-07 05:19:00,0.68189,0.6820299999999999,0.681785,0.68194,140629997.2534
2022-01-07 05:20:00,0.68199,0.6819649999999999,0.68188,0.68194,122610000.61035001
